9.9999999999999995e-007	-1.9607860792802967	9.9999980392139207	0.19606763397685173
1.9999999999999999e-006	-1.9225393508293109	9.9999980774606492	0.38730131801115919
3.0000000000000001e-006	-1.8858131518584287	9.9999981141868481	0.57093234909626311
3.9999999999999998e-006	-1.8509401762401012	9.9999981490598238	0.74529726324638157
4.9999999999999996e-006	-1.818228239969244	9.99999818177176	0.90885697222156969
5.9999999999999993e-006	-1.7879577391965995	9.9999982120422608	1.0602095075948861
6.999999999999999e-006	-1.7603794155718333	9.9999982396205844	1.1981011588151884
7.9999999999999996e-006	-1.7357124661998569	9.9999982642875338	1.3214359269835347
9.0000000000000002e-006	-1.7141430088685183	9.9999982858569911	1.4292832342424115
1.0000000000000001e-005	-1.6958228901131633	9.9999983041771099	1.5208838470926895
1.1000000000000001e-005	-1.6808688645397751	9.9999983191311355	1.5956539904168532
1.2000000000000002e-005	-1.6693621347485532	9.9999983306378653	1.6531876473152942
1.3000000000000003e-005	-1.661348255410644	9.9999983386517446	1.6932570578770281
1.4000000000000003e-005	-1.6568373784053847	9.9999983431626216	1.7158114475352984
1.5000000000000004e-005	-1.6558048603343423	9.9999983441951397	1.72097403253867
1.6000000000000003e-005	-1.6581921933322974	9.9999983418078067	1.7090373661454965
1.7000000000000003e-005	-1.6639082449643183	9.999998336091755	1.6804571042810881
1.8000000000000004e-005	-1.6728308072089249	9.9999983271691928	1.6358442834518312
1.9000000000000004e-005	-1.6848084190002055	9.999998315191581	1.5759562165712799
2.0000000000000005e-005	-1.6996624339071786	9.9999983003375661	1.5016861239164894
2.1000000000000006e-005	-1.7171893293976837	9.9999982828106706	1.414051626609967
2.2000000000000006e-005	-1.7371632043960972	9.9999982628367956	1.3141822387405047
2.3000000000000007e-005	-1.7593384473713058	9.9999982406615526	1.2033060014374555
2.4000000000000007e-005	-1.783452560744081	9.9999982165474393	1.0827354078566709
2.5000000000000008e-005	-1.8092290829940794	9.999998190770917	0.95385277209726149
2.6000000000000009e-005	-1.8363805924792587	9.9999981636194075	0.81809519753778792
2.7000000000000009e-005	-1.8646117663223549	9.9999981353882337	0.67693930096545962
